"","IDs","nTrial","Conds","Sat","Tdata.perc","Tdata.duration"
"35109","ND",252,"G_H",0.4,2,215952
"35110","ND",252,"G_H",0.4,0,264016
"35111","ND",252,"G_H",0.4,1,760000
"35112","ND",252,"G_H",0.4,0,39968
"35113","ND",252,"G_H",0.4,3,351984
"35114","ND",252,"G_H",0.4,0,71968
"35115","ND",252,"G_H",0.4,2,2024160
"35116","ND",252,"G_H",0.4,0,32
"35117","ND",252,"G_H",0.4,4,3520208
"35118","ND",252,"G_H",0.4,0,135984
"35119","ND",252,"G_H",0.4,4,1696096
"35120","ND",252,"G_H",0.4,0,63968
"35121","ND",252,"G_H",0.4,1,1584096
"35122","ND",252,"G_H",0.4,0,39968
"35123","ND",252,"G_H",0.4,1,223968
"35124","ND",252,"G_H",0.4,0,136016
"35125","ND",252,"G_H",0.4,4,2816160
"35126","ND",252,"G_H",0.4,0,159952
"35127","ND",252,"G_H",0.4,1,1288080
"35128","ND",252,"G_H",0.4,0,272000
"35129","ND",252,"G_H",0.4,1,287968
"35130","ND",252,"G_H",0.4,0,207968
"35131","ND",252,"G_H",0.4,2,1960160
"35132","ND",252,"G_H",0.4,0,832048
"35133","ND",252,"G_H",0.4,1,3960256
"35134","ND",252,"G_H",0.4,0,424000
"35135","ND",252,"G_H",0.4,1,672032
"35136","ND",252,"G_H",0.4,0,351984
"35137","ND",252,"G_H",0.4,2,488000
"35138","ND",252,"G_H",0.4,0,119968
"35139","ND",252,"G_H",0.4,2,480000
"35140","ND",252,"G_H",0.4,0,39952
"35141","ND",252,"G_H",0.4,4,1712112
"35142","ND",252,"G_H",0.4,0,207952
"35143","ND",252,"G_H",0.4,1,1696128
"35144","ND",252,"G_H",0.4,0,352000
"35145","ND",252,"G_H",0.4,4,680000
"35146","ND",252,"G_H",0.4,0,247984
"35147","ND",252,"G_H",0.4,3,192016
"35148","ND",252,"G_H",0.4,0,535984
"35149","ND",252,"G_H",0.4,1,3496240
"35150","ND",252,"G_H",0.4,0,151984
"35151","ND",252,"G_H",0.4,1,2520192
"35152","ND",252,"G_H",0.4,0,16
"35153","ND",252,"G_H",0.4,4,1752032
"35154","ND",252,"G_H",0.4,0,400016
"35155","ND",252,"G_H",0.4,3,487984
"35156","ND",252,"G_H",0.4,0,71984
"35157","ND",252,"G_H",0.4,1,215968
"35158","ND",252,"G_H",0.4,0,256016
"35159","ND",252,"G_H",0.4,2,2816192
"35160","ND",252,"G_H",0.4,0,312000
"35161","ND",252,"G_H",0.4,1,2760192
"35162","ND",252,"G_H",0.4,0,47968
"35163","ND",252,"G_H",0.4,4,1648112
"35164","ND",252,"G_H",0.4,0,199968
"35165","ND",252,"G_H",0.4,1,1440096
"35166","ND",252,"G_H",0.4,0,199968
"35167","ND",252,"G_H",0.4,2,1880112
"35168","ND",252,"G_H",0.4,0,664032
"35169","ND",252,"G_H",0.4,4,1808096
"35170","ND",252,"G_H",0.4,0,248000
"35171","ND",252,"G_H",0.4,2,1912096
"35172","ND",252,"G_H",0.4,0,160016
"35173","ND",252,"G_H",0.4,4,856000
"35174","ND",252,"G_H",0.4,0,87984
"35175","ND",252,"G_H",0.4,1,2056112
"35176","ND",252,"G_H",0.4,0,79968
"35177","ND",252,"G_H",0.4,2,824048
"35178","ND",252,"G_H",0.4,0,32
"35179","ND",252,"G_H",0.4,4,1376016
"35180","ND",252,"G_H",0.4,0,223984
"35181","ND",252,"G_H",0.4,1,2440160
"35182","ND",252,"G_H",0.4,0,287968
"35183","ND",252,"G_H",0.4,2,3144240
"35184","ND",252,"G_H",0.4,0,335968
"35185","ND",252,"G_H",0.4,4,2576176
"35186","ND",252,"G_H",0.4,0,232000
"35187","ND",252,"G_H",0.4,1,880032
"35188","ND",252,"G_H",0.4,0,63968
"35189","ND",253,"R_V",0.9,0,32
"35190","ND",253,"R_V",0.9,1,3146592
"35191","ND",253,"R_V",0.9,0,2640176
"35192","ND",253,"R_V",0.9,3,479984
"35193","ND",253,"R_V",0.9,0,880064
"35194","ND",253,"R_V",0.9,2,3240240
"35195","ND",253,"R_V",0.9,0,1368080
"35196","ND",253,"R_V",0.9,2,111952
"35197","ND",253,"R_V",0.9,0,120032
"35198","ND",253,"R_V",0.9,1,2552144
"35199","ND",253,"R_V",0.9,0,888048
"35200","ND",253,"R_V",0.9,2,2880224
"35201","ND",253,"R_V",0.9,0,2072160
"35202","ND",253,"R_V",0.9,3,271936
"35203","ND",253,"R_V",0.9,0,167984
"35204","ND",253,"R_V",0.9,2,1552112
"35205","ND",253,"R_V",0.9,0,263984
"35206","ND",253,"R_V",0.9,1,552000
"35207","ND",253,"R_V",0.9,0,127952
"35208","ND",253,"R_V",0.9,2,1328080
"35209","ND",253,"R_V",0.9,0,207984
"35210","ND",253,"R_V",0.9,1,2976224
"35211","ND",253,"R_V",0.9,0,359984
"35212","ND",253,"R_V",0.9,1,1752112
"35213","ND",253,"R_V",0.9,0,95968
"35214","ND",253,"R_V",0.9,2,1552096
"35215","ND",253,"R_V",0.9,0,79968
"35216","ND",253,"R_V",0.9,1,3088224
"35217","ND",253,"R_V",0.9,0,288000
"35218","ND",253,"R_V",0.9,2,2848192
"35219","ND",253,"R_V",0.9,0,384000
"35220","ND",253,"R_V",0.9,1,3624256
"35221","ND",253,"R_V",0.9,0,832048
"35222","ND",253,"R_V",0.9,2,1568096
"35223","ND",253,"R_V",0.9,0,439984
"35224","ND",253,"R_V",0.9,1,551984
"35225","ND",253,"R_V",0.9,0,464048
"35226","ND",253,"R_V",0.9,2,1952096
"35227","ND",253,"R_V",0.9,0,168000
"35228","ND",253,"R_V",0.9,1,3336224
"35229","ND",253,"R_V",0.9,0,1416096
"35230","ND",253,"R_V",0.9,1,768000
"35231","ND",253,"R_V",0.9,0,336016
"35232","ND",253,"R_V",0.9,3,287984
"35233","ND",253,"R_V",0.9,0,375984
"35234","ND",253,"R_V",0.9,2,536000
"35235","ND",253,"R_V",0.9,0,680048
"35236","ND",253,"R_V",0.9,1,335968
"35237","ND",253,"R_V",0.9,0,5528464
"35238","ND",253,"R_V",0.9,3,1064048
"35239","ND",253,"R_V",0.9,0,640048
"35240","ND",253,"R_V",0.9,3,1184032
"35241","ND",253,"R_V",0.9,0,47968
"35242","ND",253,"R_V",0.9,4,2704176
"35243","ND",253,"R_V",0.9,0,728016
"35244","ND",253,"R_V",0.9,2,1824096
"35245","ND",253,"R_V",0.9,0,304032
"35246","ND",253,"R_V",0.9,1,2368128
"35247","ND",253,"R_V",0.9,0,103984
"35248","ND",253,"R_V",0.9,2,2392160
"35249","ND",253,"R_V",0.9,0,320000
"35250","ND",253,"R_V",0.9,1,3384240
"35251","ND",253,"R_V",0.9,0,808048
"35252","ND",253,"R_V",0.9,1,63952
"35253","ND",253,"R_V",0.9,0,104016
"35254","ND",253,"R_V",0.9,2,1368048
"35255","ND",253,"R_V",0.9,0,408016
"35256","ND",253,"R_V",0.9,2,295952
"35257","ND",253,"R_V",0.9,0,352016
"35258","ND",253,"R_V",0.9,4,423984
"35259","ND",253,"R_V",0.9,0,352016
"35260","ND",253,"R_V",0.9,1,127936
"35261","ND",253,"R_V",0.9,0,79984
"35262","ND",253,"R_V",0.9,1,2944224
"35263","ND",253,"R_V",0.9,0,5176432
"35264","ND",253,"R_V",0.9,2,1840096
"35265","ND",253,"R_V",0.9,0,519984
"35266","ND",253,"R_V",0.9,1,1720112
"35267","ND",253,"R_V",0.9,0,4536352
"35268","ND",253,"R_V",0.9,1,1760096
"35269","ND",253,"R_V",0.9,0,408032
"35270","ND",253,"R_V",0.9,2,2592176
"35271","ND",253,"R_V",0.9,0,167968
"35272","ND",253,"R_V",0.9,1,1312048
"35273","ND",253,"R_V",0.9,0,55968
"35274","ND",253,"R_V",0.9,2,1616128
"35275","ND",253,"R_V",0.9,0,32
"35276","ND",253,"R_V",0.9,3,343904
"35277","ND",253,"R_V",0.9,0,1368112
"35278","ND",253,"R_V",0.9,1,1016032
"35279","ND",253,"R_V",0.9,0,167984
"35280","ND",253,"R_V",0.9,2,407984
"35281","ND",253,"R_V",0.9,0,191984
"35282","ND",253,"R_V",0.9,1,1296080
"35283","ND",253,"R_V",0.9,0,47984
"35284","ND",253,"R_V",0.9,2,896032
"35285","ND",253,"R_V",0.9,0,103968
"35286","ND",253,"R_V",0.9,1,1760112
"35287","ND",253,"R_V",0.9,0,432032
"35288","ND",253,"R_V",0.9,2,2352144
"35289","ND",253,"R_V",0.9,0,239984
"35290","ND",253,"R_V",0.9,2,63968
"35291","ND",253,"R_V",0.9,0,1320080
"35292","ND",253,"R_V",0.9,2,1296064
"35293","ND",253,"R_V",0.9,0,152000
"35294","ND",253,"R_V",0.9,1,3680256
"35295","ND",253,"R_V",0.9,0,1128064
"35296","ND",253,"R_V",0.9,2,1336096
"35297","ND",253,"R_V",0.9,0,1496080
"35298","ND",253,"R_V",0.9,1,4544352
"35299","ND",253,"R_V",0.9,0,224000
"35300","ND",253,"R_V",0.9,4,1848112
"35301","ND",253,"R_V",0.9,0,16
"35302","ND",253,"R_V",0.9,3,2784112
"35303","ND",253,"R_V",0.9,0,976064
"35304","ND",253,"R_V",0.9,1,2672176
"35305","ND",253,"R_V",0.9,0,280016
"35306","ND",253,"R_V",0.9,1,495984
"35307","ND",253,"R_V",0.9,0,440016
"35308","ND",253,"R_V",0.9,2,944016
"35309","ND",253,"R_V",0.9,0,512048
"35310","ND",253,"R_V",0.9,2,1576064
"35311","ND",253,"R_V",0.9,0,600016
"35312","ND",253,"R_V",0.9,1,1728096
"35313","ND",253,"R_V",0.9,0,816048
"35314","ND",254,"G_H",0.4,0,32
"35315","ND",254,"G_H",0.4,2,1402512
"35316","ND",254,"G_H",0.4,0,207984
"35317","ND",254,"G_H",0.4,1,231936
"35318","ND",254,"G_H",0.4,0,112000
"35319","ND",254,"G_H",0.4,3,1272064
"35320","ND",254,"G_H",0.4,0,47984
"35321","ND",254,"G_H",0.4,1,4488336
"35322","ND",254,"G_H",0.4,0,127968
"35323","ND",254,"G_H",0.4,4,2696192
"35324","ND",254,"G_H",0.4,0,79968
"35325","ND",254,"G_H",0.4,2,95968
"35326","ND",254,"G_H",0.4,0,175968
"35327","ND",254,"G_H",0.4,1,3688288
"35328","ND",254,"G_H",0.4,0,71968
"35329","ND",254,"G_H",0.4,1,1872128
"35330","ND",254,"G_H",0.4,0,207984
"35331","ND",254,"G_H",0.4,3,119952
"35332","ND",254,"G_H",0.4,0,344016
"35333","ND",254,"G_H",0.4,2,463968
"35334","ND",254,"G_H",0.4,0,87984
"35335","ND",254,"G_H",0.4,4,4088304
"35336","ND",254,"G_H",0.4,0,432032
"35337","ND",254,"G_H",0.4,4,2064112
"35338","ND",254,"G_H",0.4,0,56000
"35339","ND",254,"G_H",0.4,3,1152048
"35340","ND",254,"G_H",0.4,0,632016
"35341","ND",254,"G_H",0.4,4,2176128
"35342","ND",254,"G_H",0.4,0,95968
"35343","ND",254,"G_H",0.4,4,2128144
"35344","ND",254,"G_H",0.4,0,191968
"35345","ND",254,"G_H",0.4,1,383984
"35346","ND",254,"G_H",0.4,0,288032
"35347","ND",254,"G_H",0.4,4,9752784
"35348","ND",254,"G_H",0.4,0,952048
"35349","ND",254,"G_H",0.4,3,856016
"35350","ND",254,"G_H",0.4,0,183968
"35351","ND",254,"G_H",0.4,2,1352048
"35352","ND",254,"G_H",0.4,0,288016
"35353","ND",254,"G_H",0.4,1,415968
"35354","ND",254,"G_H",0.4,0,272032
"35355","ND",254,"G_H",0.4,2,567968
"35356","ND",254,"G_H",0.4,0,183984
"35357","ND",254,"G_H",0.4,1,1936128
"35358","ND",254,"G_H",0.4,0,63968
"35359","ND",254,"G_H",0.4,4,4504304
"35360","ND",254,"G_H",0.4,0,232016
"35361","ND",254,"G_H",0.4,2,303968
"35362","ND",254,"G_H",0.4,0,152032
"35363","ND",254,"G_H",0.4,4,2984208
"35364","ND",254,"G_H",0.4,0,768016
"35365","ND",254,"G_H",0.4,2,247968
"35366","ND",254,"G_H",0.4,0,160000
"35367","ND",254,"G_H",0.4,4,255952
"35368","ND",254,"G_H",0.4,0,56016
"35369","ND",254,"G_H",0.4,3,583984
"35370","ND",254,"G_H",0.4,0,199968
"35371","ND",254,"G_H",0.4,2,4040336
"35372","ND",254,"G_H",0.4,0,127984
"35373","ND",254,"G_H",0.4,4,2408144
"35374","ND",254,"G_H",0.4,0,72016
"35375","ND",254,"G_H",0.4,3,1520064
"35376","ND",254,"G_H",0.4,0,47968
"35377","ND",254,"G_H",0.4,2,1192080
"35378","ND",254,"G_H",0.4,0,47936
"35379","ND",254,"G_H",0.4,4,2424176
"35380","ND",254,"G_H",0.4,0,191984
"35381","ND",254,"G_H",0.4,3,1112064
"35382","ND",254,"G_H",0.4,0,327968
"35383","ND",254,"G_H",0.4,1,1224080
"35384","ND",254,"G_H",0.4,0,976080
"35385","ND",254,"G_H",0.4,3,1176016
"35386","ND",254,"G_H",0.4,0,39984
"35387","ND",254,"G_H",0.4,4,1936128
"35388","ND",254,"G_H",0.4,0,152016
"35389","ND",254,"G_H",0.4,1,1120016
"35390","ND",254,"G_H",0.4,0,55968
"35391","ND",254,"G_H",0.4,4,1016048
"35392","ND",254,"G_H",0.4,0,127984
"35393","ND",254,"G_H",0.4,1,1096032
"35394","ND",254,"G_H",0.4,0,672064
"35395","ND",254,"G_H",0.4,1,936016
"35396","ND",254,"G_H",0.4,0,527984
"35397","ND",254,"G_H",0.4,2,672032
"35398","ND",254,"G_H",0.4,0,152000
"35399","ND",254,"G_H",0.4,1,504000
"35400","ND",254,"G_H",0.4,0,47968
"35401","ND",254,"G_H",0.4,4,2016128
"35402","ND",254,"G_H",0.4,0,79968
"35403","ND",254,"G_H",0.4,1,2432128
"35404","ND",254,"G_H",0.4,0,576048
"35405","ND",254,"G_H",0.4,4,1448048
"35406","ND",254,"G_H",0.4,0,264000
"35407","ND",254,"G_H",0.4,2,1336064
"35408","ND",254,"G_H",0.4,0,408000
"35409","ND",254,"G_H",0.4,4,1920112
"35410","ND",254,"G_H",0.4,0,344000
"35411","ND",254,"G_H",0.4,4,1248080
"35412","ND",254,"G_H",0.4,0,183952
"35413","ND",254,"G_H",0.4,3,2592208
"35414","ND",254,"G_H",0.4,0,247984
"35415","ND",254,"G_H",0.4,1,4776352
"35416","ND",254,"G_H",0.4,0,224000
"35417","ND",254,"G_H",0.4,1,391984
"35418","ND",254,"G_H",0.4,0,55984
"35419","ND",254,"G_H",0.4,2,4624368
"35420","ND",254,"G_H",0.4,0,504000
"35421","ND",254,"G_H",0.4,4,5080400
"35422","ND",254,"G_H",0.4,0,431984
"35423","ND",254,"G_H",0.4,2,656000
"35424","ND",254,"G_H",0.4,0,64000
"35425","ND",254,"G_H",0.4,4,511968
"35426","ND",254,"G_H",0.4,0,32000
"35427","ND",254,"G_H",0.4,1,5896464
"35428","ND",254,"G_H",0.4,0,240000
"35429","ND",254,"G_H",0.4,4,1016032
"35430","ND",254,"G_H",0.4,0,55968
"35431","ND",254,"G_H",0.4,3,3256224
"35432","ND",254,"G_H",0.4,0,248016
"35433","ND",254,"G_H",0.4,1,2240144
"35434","ND",254,"G_H",0.4,0,608048
"35435","ND",254,"G_H",0.4,2,375936
"35436","ND",254,"G_H",0.4,0,152016
"35437","ND",254,"G_H",0.4,2,239968
"35438","ND",254,"G_H",0.4,0,135984
"35439","ND",254,"G_H",0.4,3,4680352
"35440","ND",254,"G_H",0.4,0,47968
"35441","ND",254,"G_H",0.4,4,1224048
"35442","ND",254,"G_H",0.4,0,239984
"35443","ND",254,"G_H",0.4,1,664016
"35444","ND",254,"G_H",0.4,0,55984
"35445","ND",254,"G_H",0.4,4,5440432
"35446","ND",254,"G_H",0.4,0,111936
"35447","ND",254,"G_H",0.4,4,1952144
"35448","ND",254,"G_H",0.4,0,183968
"35449","ND",254,"G_H",0.4,1,560016
"35450","ND",254,"G_H",0.4,0,55968
"35451","ND",254,"G_H",0.4,4,2344144
"35452","ND",254,"G_H",0.4,0,47952
"35453","ND",254,"G_H",0.4,2,256000
"35454","ND",254,"G_H",0.4,0,159984
"35455","ND",255,"G_H",0.9,0,32
"35456","ND",255,"G_H",0.9,3,1838496
"35457","ND",255,"G_H",0.9,0,648032
"35458","ND",255,"G_H",0.9,2,367968
"35459","ND",255,"G_H",0.9,0,288000
"35460","ND",255,"G_H",0.9,1,1848112
"35461","ND",255,"G_H",0.9,0,343984
"35462","ND",255,"G_H",0.9,1,319984
"35463","ND",255,"G_H",0.9,0,55952
"35464","ND",255,"G_H",0.9,4,1384096
"35465","ND",255,"G_H",0.9,0,568048
"35466","ND",255,"G_H",0.9,1,1416064
"35467","ND",255,"G_H",0.9,0,32
"35468","ND",255,"G_H",0.9,2,1648032
"35469","ND",255,"G_H",0.9,0,407968
"35470","ND",255,"G_H",0.9,2,1512112
"35471","ND",255,"G_H",0.9,0,55952
"35472","ND",255,"G_H",0.9,3,1000064
"35473","ND",255,"G_H",0.9,0,55984
"35474","ND",255,"G_H",0.9,1,1712112
"35475","ND",255,"G_H",0.9,0,215968
"35476","ND",255,"G_H",0.9,1,3936304
"35477","ND",255,"G_H",0.9,0,159952
"35478","ND",255,"G_H",0.9,1,375984
"35479","ND",255,"G_H",0.9,0,904048
"35480","ND",255,"G_H",0.9,1,1696128
"35481","ND",255,"G_H",0.9,0,551984
"35482","ND",255,"G_H",0.9,3,351984
"35483","ND",255,"G_H",0.9,0,112016
"35484","ND",255,"G_H",0.9,1,688000
"35485","ND",255,"G_H",0.9,0,31952
"35486","ND",255,"G_H",0.9,2,1608112
"35487","ND",255,"G_H",0.9,0,111952
"35488","ND",255,"G_H",0.9,2,2168160
"35489","ND",255,"G_H",0.9,0,240000
"35490","ND",255,"G_H",0.9,1,3528240
"35491","ND",255,"G_H",0.9,0,111968
"35492","ND",255,"G_H",0.9,1,1808128
"35493","ND",255,"G_H",0.9,0,47968
"35494","ND",255,"G_H",0.9,2,1432080
"35495","ND",255,"G_H",0.9,0,103968
"35496","ND",255,"G_H",0.9,2,272000
"35497","ND",255,"G_H",0.9,0,199968
"35498","ND",255,"G_H",0.9,1,2344176
"35499","ND",255,"G_H",0.9,0,63968
"35500","ND",255,"G_H",0.9,4,1864112
"35501","ND",255,"G_H",0.9,0,55936
"35502","ND",255,"G_H",0.9,2,1632112
"35503","ND",255,"G_H",0.9,0,47968
"35504","ND",255,"G_H",0.9,4,3376240
"35505","ND",255,"G_H",0.9,0,112000
"35506","ND",255,"G_H",0.9,3,2328160
"35507","ND",255,"G_H",0.9,0,231984
"35508","ND",255,"G_H",0.9,1,3904288
"35509","ND",255,"G_H",0.9,0,552032
"35510","ND",255,"G_H",0.9,1,1344080
"35511","ND",255,"G_H",0.9,0,47968
"35512","ND",255,"G_H",0.9,3,1024064
"35513","ND",255,"G_H",0.9,0,367968
"35514","ND",255,"G_H",0.9,4,1544080
"35515","ND",255,"G_H",0.9,0,95968
"35516","ND",255,"G_H",0.9,2,728048
"35517","ND",255,"G_H",0.9,0,816048
"35518","ND",255,"G_H",0.9,4,3384240
"35519","ND",255,"G_H",0.9,0,512016
"35520","ND",255,"G_H",0.9,2,2352160
"35521","ND",255,"G_H",0.9,0,272016
"35522","ND",255,"G_H",0.9,1,2504176
"35523","ND",255,"G_H",0.9,0,944032
"35524","ND",255,"G_H",0.9,2,1192032
"35525","ND",255,"G_H",0.9,0,224000
"35526","ND",255,"G_H",0.9,1,928048
"35527","ND",255,"G_H",0.9,0,39952
"35528","ND",255,"G_H",0.9,3,2072128
"35529","ND",255,"G_H",0.9,0,175984
"35530","ND",255,"G_H",0.9,1,1480080
"35531","ND",255,"G_H",0.9,0,672016
"35532","ND",255,"G_H",0.9,4,2160160
"35533","ND",255,"G_H",0.9,0,528016
"35534","ND",255,"G_H",0.9,2,688016
"35535","ND",255,"G_H",0.9,0,296000
"35536","ND",255,"G_H",0.9,1,2536160
"35537","ND",255,"G_H",0.9,0,183968
"35538","ND",255,"G_H",0.9,1,1192080
"35539","ND",255,"G_H",0.9,0,32
"35540","ND",255,"G_H",0.9,3,2800128
"35541","ND",255,"G_H",0.9,0,423984
"35542","ND",255,"G_H",0.9,1,2120160
"35543","ND",255,"G_H",0.9,0,87968
"35544","ND",255,"G_H",0.9,1,1344096
"35545","ND",255,"G_H",0.9,0,191984
"35546","ND",255,"G_H",0.9,4,1888096
"35547","ND",255,"G_H",0.9,0,135984
"35548","ND",255,"G_H",0.9,1,1008032
"35549","ND",255,"G_H",0.9,0,79968
"35550","ND",255,"G_H",0.9,2,1944112
"35551","ND",255,"G_H",0.9,0,632048
"35552","ND",255,"G_H",0.9,1,2392128
"35553","ND",255,"G_H",0.9,0,103968
"35554","ND",255,"G_H",0.9,4,664032
"35555","ND",255,"G_H",0.9,0,143984
"35556","ND",255,"G_H",0.9,1,295968
"35557","ND",255,"G_H",0.9,0,440032
"35558","ND",255,"G_H",0.9,4,3592256
"35559","ND",255,"G_H",0.9,0,48000
"35560","ND",255,"G_H",0.9,2,2632176
"35561","ND",255,"G_H",0.9,0,199952
"35562","ND",255,"G_H",0.9,1,2272208
"35563","ND",255,"G_H",0.9,0,32
"35564","ND",255,"G_H",0.9,4,2872096
"35565","ND",255,"G_H",0.9,0,47984
"35566","ND",255,"G_H",0.9,2,560016
"35567","ND",255,"G_H",0.9,0,520016
"35568","ND",255,"G_H",0.9,1,2432160
"35569","ND",255,"G_H",0.9,0,408016
"35570","ND",255,"G_H",0.9,1,255968
"35571","ND",255,"G_H",0.9,0,480064
"35572","ND",255,"G_H",0.9,1,2352128
"35573","ND",255,"G_H",0.9,0,47984
"35574","ND",255,"G_H",0.9,3,3680272
"35575","ND",255,"G_H",0.9,0,47936
"35576","ND",255,"G_H",0.9,4,2840208
"35577","ND",255,"G_H",0.9,0,368032
"35578","ND",255,"G_H",0.9,1,2608160
"35579","ND",255,"G_H",0.9,0,848032
"35580","ND",255,"G_H",0.9,2,3040240
"35581","ND",255,"G_H",0.9,0,744000
"35582","ND",255,"G_H",0.9,1,479984
"35583","ND",255,"G_H",0.9,0,55984
"35584","ND",255,"G_H",0.9,3,1688112
"35585","ND",255,"G_H",0.9,0,559984
"35586","ND",255,"G_H",0.9,2,3144256
"35587","ND",255,"G_H",0.9,0,31952
"35588","ND",255,"G_H",0.9,3,2336176
"35589","ND",255,"G_H",0.9,0,304016
"35590","ND",255,"G_H",0.9,3,615984
"35591","ND",255,"G_H",0.9,0,48000
"35592","ND",255,"G_H",0.9,2,1472064
"35593","ND",255,"G_H",0.9,0,47968
"35594","ND",255,"G_H",0.9,1,1224064
"35595","ND",255,"G_H",0.9,0,279984
"35596","ND",255,"G_H",0.9,4,175952
"35597","ND",255,"G_H",0.9,0,72016
"35598","ND",255,"G_H",0.9,2,1144048
"35599","ND",255,"G_H",0.9,0,928048
"35600","ND",255,"G_H",0.9,1,2520176
"35601","ND",255,"G_H",0.9,0,296000
"35602","ND",256,"R_V",0.4,0,32
"35603","ND",256,"R_V",0.4,4,1140464
"35604","ND",256,"R_V",0.4,0,167936
"35605","ND",256,"R_V",0.4,1,1144080
"35606","ND",256,"R_V",0.4,0,888048
"35607","ND",256,"R_V",0.4,2,992080
"35608","ND",256,"R_V",0.4,0,231904
"35609","ND",256,"R_V",0.4,1,968032
"35610","ND",256,"R_V",0.4,0,95968
"35611","ND",256,"R_V",0.4,4,1384096
"35612","ND",256,"R_V",0.4,0,71984
"35613","ND",256,"R_V",0.4,1,1240064
"35614","ND",256,"R_V",0.4,0,184000
"35615","ND",256,"R_V",0.4,2,1096048
"35616","ND",256,"R_V",0.4,0,256000
"35617","ND",256,"R_V",0.4,1,1088016
"35618","ND",256,"R_V",0.4,0,88000
"35619","ND",256,"R_V",0.4,2,487968
"35620","ND",256,"R_V",0.4,0,64016
"35621","ND",256,"R_V",0.4,4,4144304
"35622","ND",256,"R_V",0.4,0,680032
"35623","ND",256,"R_V",0.4,2,640000
"35624","ND",256,"R_V",0.4,0,191968
"35625","ND",256,"R_V",0.4,1,3360272
"35626","ND",256,"R_V",0.4,0,455984
"35627","ND",256,"R_V",0.4,2,1200080
"35628","ND",256,"R_V",0.4,0,207984
"35629","ND",256,"R_V",0.4,1,1384080
"35630","ND",256,"R_V",0.4,0,400064
"35631","ND",256,"R_V",0.4,2,887968
"35632","ND",256,"R_V",0.4,0,528032
"35633","ND",256,"R_V",0.4,4,1880096
"35634","ND",256,"R_V",0.4,0,240016
"35635","ND",256,"R_V",0.4,2,1952112
"35636","ND",256,"R_V",0.4,0,287984
"35637","ND",256,"R_V",0.4,4,1880176
"35638","ND",256,"R_V",0.4,0,159920
"35639","ND",256,"R_V",0.4,3,1392096
"35640","ND",256,"R_V",0.4,0,135936
"35641","ND",256,"R_V",0.4,2,616016
"35642","ND",256,"R_V",0.4,0,167952
"35643","ND",256,"R_V",0.4,3,4560352
"35644","ND",256,"R_V",0.4,0,96000
"35645","ND",256,"R_V",0.4,4,2632176
"35646","ND",256,"R_V",0.4,0,159968
"35647","ND",256,"R_V",0.4,2,1240048
"35648","ND",256,"R_V",0.4,0,408016
"35649","ND",256,"R_V",0.4,2,1544080
"35650","ND",256,"R_V",0.4,0,184000
"35651","ND",256,"R_V",0.4,1,2136160
"35652","ND",256,"R_V",0.4,0,151984
"35653","ND",256,"R_V",0.4,4,3528240
"35654","ND",256,"R_V",0.4,0,264000
"35655","ND",256,"R_V",0.4,4,2112128
"35656","ND",256,"R_V",0.4,0,168000
"35657","ND",256,"R_V",0.4,2,1160064
"35658","ND",256,"R_V",0.4,0,432032
"35659","ND",256,"R_V",0.4,4,391984
"35660","ND",256,"R_V",0.4,0,1296080
"35661","ND",256,"R_V",0.4,2,287952
"35662","ND",256,"R_V",0.4,0,192000
"35663","ND",256,"R_V",0.4,1,2208144
"35664","ND",256,"R_V",0.4,0,640032
"35665","ND",256,"R_V",0.4,2,439984
"35666","ND",256,"R_V",0.4,0,231984
"35667","ND",256,"R_V",0.4,1,1304064
"35668","ND",256,"R_V",0.4,0,824016
"35669","ND",256,"R_V",0.4,2,1208064
"35670","ND",256,"R_V",0.4,0,896048
"35671","ND",256,"R_V",0.4,4,4392304
"35672","ND",256,"R_V",0.4,0,135968
"35673","ND",256,"R_V",0.4,4,3880320
"35674","ND",256,"R_V",0.4,0,103952
"35675","ND",256,"R_V",0.4,3,2160144
"35676","ND",256,"R_V",0.4,0,111968
"35677","ND",256,"R_V",0.4,4,4464352
"35678","ND",256,"R_V",0.4,0,87952
"35679","ND",256,"R_V",0.4,3,904032
"35680","ND",256,"R_V",0.4,0,40000
"35681","ND",256,"R_V",0.4,2,2160112
"35682","ND",256,"R_V",0.4,0,224000
"35683","ND",256,"R_V",0.4,4,2768192
"35684","ND",256,"R_V",0.4,0,47968
"35685","ND",256,"R_V",0.4,1,928064
"35686","ND",256,"R_V",0.4,0,32
"35687","ND",256,"R_V",0.4,4,2464112
"35688","ND",256,"R_V",0.4,0,1408080
"35689","ND",256,"R_V",0.4,1,2248160
"35690","ND",256,"R_V",0.4,0,71952
"35691","ND",256,"R_V",0.4,2,2264176
"35692","ND",256,"R_V",0.4,0,111968
"35693","ND",256,"R_V",0.4,4,1112032
"35694","ND",256,"R_V",0.4,0,240000
"35695","ND",256,"R_V",0.4,2,343968
"35696","ND",256,"R_V",0.4,0,272000
"35697","ND",256,"R_V",0.4,1,392016
"35698","ND",256,"R_V",0.4,0,71984
"35699","ND",256,"R_V",0.4,3,2776192
"35700","ND",256,"R_V",0.4,0,183952
"35701","ND",256,"R_V",0.4,4,5160400
"35702","ND",256,"R_V",0.4,0,271984
"35703","ND",256,"R_V",0.4,1,1672096
"35704","ND",256,"R_V",0.4,0,79952
"35705","ND",256,"R_V",0.4,4,712016
"35706","ND",256,"R_V",0.4,0,136000
